x,y,bank
310.34170388732457,222.16324637481517,left
311.28690359343904,222.48973912444555,left
312.23210329955344,222.8162318740759,left
312.7641138229519,223.0,left
313.7114968932191,223.3201020433723,left
314.1851884283527,223.48015306505843,left
315.1325714986199,223.80025510843075,left
315.7237421348691,224.0,left
316.197814487043,224.1589194918955,left
316.6718868392169,224.317838983791,left
317.6200315435646,224.635677967582,left
318.0941038957385,224.7945974594775,left
318.5681762479124,224.95351695137302,left
319.18038960416806,225.16046963961705,left
320.1274893766549,225.48140891885112,left
320.6010392628984,225.64187855846816,left
321.54813903538525,225.96281783770223,left
322.12979697344014,226.16516584979908,left
323.07366188339313,226.49549754939727,left
324.0175267933461,226.82582924899546,left
324.5151891745627,227.0,left
325.4530697202061,227.3469583290594,left
326.3909502658494,227.69391665811875,left
326.85989053867115,227.86739582264843,left
327.68238665354374,228.18617278960213,left
328.6104808134473,228.55851836880635,left
329.5385749733508,228.9308639480106,left
330.1673947399911,229.2039933781593,left
331.0803825858404,229.6119801344779,left
331.9486887641251,230.0,left
332.83862823795346,230.4560786477375,left
333.2835979748677,230.68411797160627,left
333.899973873049,231.0,left
334.32742886058907,231.25938819099403,left
334.7548838481291,231.51877638198803,left
335.54790929332376,232.0,left
335.9489167009908,232.29865207013538,left
336.3499241086579,232.59730414027078,left
336.8906336463988,233.0,left
337.2529155781635,233.3446038332881,left
337.9419334195554,234.0,left
338.55966358160407,234.7863901365705,left
338.97010306045956,235.43717756829014,left
339.2127463661243,235.8743551365803,left
339.4538124823434,236.46972959184905,left
339.62514289570106,236.93945918369812,left
339.7528770992981,237.48871011171678,left
339.86341092176735,238.0,left
339.91208110767536,238.49762557511013,left
339.9612157540396,239.0,left
339.95548378034476,239.99998357210384,left
339.8978983771358,240.4966728623374,left
339.83954155724496,241.0,left
339.7266675383417,241.4870928616359,left
339.6078115776181,242.0,left
339.29490253260303,242.94978309605287,left
339.09727153666717,243.46605529991544,left
338.889806073159,244.0,left
338.5167070155277,244.92779151386216,left
338.3153322253277,245.46936118535947,left
338.14299512056516,245.93872237071898,left
337.98226841889664,246.48051352828574,left
337.83283008262515,247.0,left
337.74769717394514,247.49269908449244,left
337.66004123166203,248.0,left
337.6254347103717,248.99940101495054,left
337.6802075559424,249.49698859428304,left
337.73500114272565,249.99397718856608,left
337.8550548272205,250.48553692807872,left
337.9744444895531,250.97107385615743,left
338.1504990171442,251.47059394566858,left
338.31944083641963,251.94118789133717,left
338.54163045626666,252.45778634995753,left
338.7797902151942,253.0,left
338.99478888632245,253.4514150766347,left
339.25606733188033,254.0,left
339.46790751393155,254.45290588124743,left
339.67974769598277,254.90581176249486,left
339.91501450371743,255.46199363217548,left
340.1376865543425,256.0,left
340.44417598211726,256.95187406239603,left
340.56119148212446,257.48958529313285,left
340.6670302944258,258.0,left
340.7589228442708,258.9957689286592,left
340.76537600289635,259.4999632422855,left
340.7714395970106,260.0,left
340.76812606028477,260.9999945102221,left
340.776252881976,261.499933950111,left
340.78438186924905,262.0,left
340.82952473924655,262.9989805409959,left
340.8643118015253,263.49879160311224,left
340.89922112599015,264.0,left
340.940222299525,264.4983160681423,left
340.9815005790442,265.0,left
341.0595534148822,265.9969492237911,left
341.08800980593065,266.49920313540736,left
341.11622734656527,266.9984062708147,left
341.12567121354317,267.4999124991214,left
341.1350282691419,268.0,left
341.1189364375326,268.49974098586716,left
341.10282792523503,269.0,left
341.0128711087922,269.9959456667788,left
340.93837351013593,270.4944739989875,left
340.86424211108437,270.98894799797495,left
340.7623164427104,271.48984301228637,left
340.65788950398564,272.0,left
340.53710265594714,272.4851912379062,left
340.41631580790863,272.97038247581236,left
340.275533721255,273.4818734962717,left
340.14212482503405,273.9637469925434,left
339.99479254613345,274.48078056822186,left
339.85749707927357,274.9615611364437,left
339.7146193558683,275.48228847550723,left
339.58271853557926,275.96457695101446,left
339.45544988212436,276.4859781375518,left
339.33786905961637,276.97195627510365,left
339.2349487864176,277.4906709957718,left
339.13881360082814,277.9813419915436,left
339.0643678302113,278.49496338255915,left
338.99357764780154,278.9899267651183,left
338.9436552655154,279.49764397413395,left
338.89471450820565,280.0,left
338.85727357806434,280.4985962061129,left
338.8196218186058,281.0,left
338.7815523331297,281.4985486077361,left
338.7432611892,282.0,left
338.7004608568234,282.4981647634553,left
338.65766052444684,282.9963295269106,left
338.6124211371694,283.4979777415638,left
338.56713223457336,284.0,left
338.48512999076155,284.9966321447805,left
338.4560362557906,285.4991689111246,left
338.4271236695349,286.0,left
338.41132761202533,286.99987523450034,left
338.43200484785905,287.49957218737904,left
338.4526840547417,287.99914437475815,left
338.50768773683757,288.4969693047856,left
338.5626560013265,288.9939386095712,left
338.6545272011115,289.4916120624545,left
338.745727968922,289.98322412490904,left
338.87468088702684,290.4839050549577,left
339.00052165063863,290.9678101099154,left
339.16456972351415,291.4751469972682,left
339.3202467320511,291.9502939945364,left
339.5150910668352,292.46702976297126,left
339.69364974206263,292.9340595259426,left
339.911733915288,293.4613023986351,left
340.1369665749371,294.0,left
340.3352513221509,294.4590023518702,left
340.5335360693647,294.9180047037404,left
340.76348031478096,295.46060914766065,left
340.9912742022425,296.0,left
341.35496058357,296.9315214522688,left
341.5432320736934,297.47318720610656,left
341.7230746643618,298.0,left
341.85921026119456,298.4811102776651,left
341.9953458580274,298.9622205553302,left
342.1179396042531,299.48731671296844,left
342.23566821217537,300.0,left
342.3279693818382,300.49140664838694,left
342.420270551501,300.9828132967739,left
342.48725570573583,301.4959183896525,left
342.5510126724489,301.99183677930506,left
342.57751593607617,302.49935168517806,left
342.60296970809156,302.99870337035617,left
342.5846510479026,303.49966188649523,left
342.56624141242355,304.0,left
342.4406290119954,304.99207939443306,left
342.3358201026518,305.4891056185686,left
342.23201406292094,305.97821123713726,left
342.08888887501246,306.48043472329203,left
341.93910741154104,307.0,left
341.77365523120835,307.47183214814504,left
341.60820305087566,307.9436642962901,left
341.40452576602195,308.4649434949796,left
341.19286774937063,309.0,left
340.99869345718827,309.4607562742443,left
340.77144257724285,310.0,left
340.37876716740607,310.9196771294914,left
340.15391933387383,311.46226596267184,left
339.9322580676526,312.0,left
339.7552819637168,312.4676317553757,left
339.5538062155247,313.0,left
339.39831891806193,313.47520911221034,left
339.22660858090967,314.0,left
338.97298660864607,314.9673034142321,left
338.87228386322147,315.4914387929594,left
338.7769440608099,316.0,left
338.66927717581495,316.99418702560206,left
338.6532609476153,317.49976319326424,left
338.63787424367,317.99952638652854,left
338.65640720555734,318.499655870205,left
338.6749547490512,318.99931174041006,left
338.7185773951366,319.4980956666081,left
338.7625078558922,320.0,left
338.9120901746051,320.9887492755641,left
339.07765480595907,321.4723865549846,left
339.26067461352795,322.0,left
339.7912030765498,322.8476671221203,left
340.22301999787715,323.3698426079131,left
340.55949651321225,323.73968521582617,left
341.1731176202917,324.32867679321436,left
341.54990876350274,324.65735358642877,left
341.92669990671385,324.9860303796431,left
342.33894718103863,325.30495847629214,left
342.7351798497291,325.60991695258434,left
343.2420149073005,326.0,left
344.0454002692976,326.5954594529678,left
344.44709295029617,326.8931891794518,left
344.98660648626685,327.3060296855945,left
345.38201239357596,327.61205937118905,left
345.777418300885,327.91808905678363,left
346.2576332502022,328.3314185150702,left
346.6320150978774,328.6628370301404,left
347.0063969455525,328.99425554521065,left
347.34358694538395,329.3750159172936,left
347.67428780987706,329.75003183458716,left
348.1420132630875,330.43456284490316,left
348.4637852348387,331.0,left
348.6763930830688,331.977137606927,left
348.6095320849204,332.494812760639,left
348.5361904986203,333.0,left
348.0960215549155,333.89791497425864,left
347.7350576550125,334.39157170607416,left
347.4241370879827,334.7831434121484,left
346.891964656332,335.3470064265939,left
346.2145550735295,336.0,left
345.8292621486207,336.3186681063666,left
345.0586762988032,336.95600431909975,left
344.6080397405551,337.3033799536043,left
343.8131545821805,337.9101398608129,left
343.2940512733302,338.29814825999966,left
342.4912870113973,338.894444779999,left
341.9473688296406,339.2975653616801,left
341.14373992142936,339.8926960850402,left
340.5976220852829,340.29836499043745,left
340.196401033391,340.5967299808749,left
339.7951799814991,340.89509497131235,left
339.2595400853798,341.30710576961224,left
338.86496937400995,341.61421153922447,left
338.36930682882667,342.0,left
337.9913902928086,342.3273821800345,left
337.2355572207725,342.9821465401034,left
336.8700365169684,343.3619891211859,left
336.2621253542602,344.0,left
335.69068113096256,344.82064090786395,left
335.38030853993394,345.46432527356376,left
335.1948306697447,345.9286505471276,left
335.12537850475036,346.4983201820499,left
335.08442736115495,346.9966403640998,left
335.1979341671048,347.4868813538433,left
335.3117170624789,347.9737627076866,left
335.5500667853884,348.44280327130076,left
335.78228492190095,348.8856065426015,left
336.1469231918478,349.39647203503847,left
336.45157040656085,349.792944070077,left
336.95426686920655,350.3632382288321,left
337.29786254600555,350.72647645766415,left
337.9171975800509,351.3463607311289,left
338.59771360456944,352.0,left
339.32010360957014,352.6914858499457,left
339.986490955231,353.36277477808886,left
340.59088693000376,354.0,left
341.1965227273506,354.7957419688392,left
341.57389838692336,355.448055131079,left
341.7958141356069,355.896110262158,left
341.9341694043817,356.49239047416154,left
342.02106946741384,356.9847809483231,left
341.94612299473624,357.493936440078,left
341.86849057133577,357.9878728801561,left
341.6602664176543,358.4554479463838,left
341.41358409356326,359.0,left
340.87325442825727,359.8414534168867,left
340.4967297408596,360.41776933839293,left
340.2220139242441,360.8355386767859,left
339.8800572798597,361.441964514008,left
339.5848422255367,362.0,left
339.4327391554278,362.4763031136403,left
339.26550131477416,363.0,left
339.1898686447904,363.9971357476448,left
339.2704172859349,364.493433754714,left
339.35333272395656,365.0,left
339.7017036084416,365.9373567767094,left
339.95869285323397,366.4420188815803,left
340.19240059449754,366.8840377631606,left
340.5184588434152,367.42415760770217,left
340.78320461548407,367.8483152154044,left
341.1503526368266,368.41923675861,left
341.4228238100361,368.83847351722005,left
341.7880920220948,369.42690729931854,left
342.0483806268944,369.85381459863714,left
342.36404590448626,370.44573750522443,left
342.59058083873765,370.8914750104489,left
342.813044784925,371.4711769874627,left
342.98035362057215,371.94235397492537,left
343.08131193169834,372.49347900466773,left
343.1639281027019,373.0,left
343.1104605849456,373.998569589235,left
342.9765637865082,374.4817594335683,left
342.8427435781391,374.9635188671366,left
342.6113238860879,375.4483663953704,left
342.33907133340836,376.0,left
342.05652577656036,376.4125142522453,left
341.65413607284427,377.0,left
341.0115112553164,377.7661810124881,left
340.4730674988396,378.36443037583183,left
340.13073651693605,378.7288607516637,left
339.5258350918715,379.35687104222063,left
338.89472046867013,380.0,left
338.19704954060165,380.7164183666881,left
337.57428757257253,381.36037150635985,left
337.22768639339984,381.72074301271977,left
336.6185364324509,382.36608236955004,left
336.2779726370988,382.7321647391001,left
335.70424842972983,383.38034387289764,left
335.1754770167172,384.0,left
334.882046816707,384.404844065934,left
334.4506789408624,385.0,left
334.21214537372134,385.4394334276622,left
333.9078582264483,386.0,left
333.757694893144,386.47691820402554,left
333.6075315598397,386.9538364080511,left
333.56568740210383,387.4992536612136,left
333.53837839690743,387.9985073224272,left
333.6460810410797,388.4882443508686,left
333.7590556629002,389.0,left
333.9789873114177,389.4490323707489,left
334.2488458491862,390.0,left
334.5441453369953,390.403482604953,left
334.83944482480445,390.806965209906,left
335.32066765268934,391.3666568923498,left
335.907870400697,392.0,left
336.27154389293946,392.3431349458161,left
336.96772599592805,393.0,left
337.7120637992382,393.66780329032093,left
338.4506407831425,394.33815515969405,left
338.8189491973449,394.6763103193881,left
339.5224838947363,395.356106561678,left
340.15711072832346,396.0,left
340.78992153531294,396.7743064526125,left
341.23479236191974,397.4268270412253,left
341.5845026616007,398.0,left
341.9572925231517,398.92791579312177,left
299.75,0.0,right
300.00945427738986,0.4274148780097755,right
300.3570314599201,1.0,right
300.6204714321104,1.4249698589928395,right
300.88391140430065,1.8499397179856791,right
301.2111727958873,2.441737785957056,right
301.4454114102483,2.8834755719141123,right
301.6955013471392,3.4631875904711706,right
301.9137332267128,4.0,right
302.2015634203958,4.957681460405491,right
302.3352137912403,5.4851551852565885,right
302.46354591473937,6.0,right
302.7301713791029,6.9638002187968855,right
302.9233533665639,7.465241440402794,right
303.13389026373625,8.0,right
303.3933833749057,8.427391302269504,right
303.74104607105255,9.0,right
304.07690833445,9.370400512993086,right
304.647800385952,10.0,right
305.04193056443216,10.307670932021862,right
305.43606074291233,10.615341864043724,right
305.9288124591112,11.0,right
306.7922694532503,11.504422461110066,right
307.6405859440565,12.0,right
308.0948259824151,12.20896408196626,right
309.0033060591322,12.62689224589878,right
309.4575460974908,12.835856327865041,right
310.2821655556486,13.176507789248534,right
310.74997427760087,13.35301557849707,right
311.6855917215054,13.706031156994138,right
312.46471421420574,14.0,right
312.94074458395045,14.152954526185837,right
313.8928053234398,14.458863578557514,right
314.3688356931845,14.611818104743351,right
314.8448660629292,14.76477263092919,right
315.57694882154465,15.0,right
316.05807813083356,15.136068320130699,right
317.02033674941134,15.408204960392098,right
317.9825953679891,15.680341600653495,right
318.46372467727804,15.816409920784194,right
319.1128880381584,16.0,right
319.59722006009963,16.12418732834851,right
320.08155208204084,16.24837465669702,right
320.56588410398206,16.37256198504553,right
321.05021612592327,16.496749313394037,right
321.5345481478645,16.62093664174255,right
322.0188801698057,16.745123970091058,right
322.98754421368807,16.993498626788078,right
323.4992322833324,17.116105833507426,right
323.98556492199197,17.23221166701485,right
324.958230199311,17.464423334029703,right
325.9308954766301,17.696635001044555,right
326.90356075394914,17.928846668059407,right
327.68908474412655,18.111172846308886,right
328.6640526374309,18.33351853892666,right
329.63902053073525,18.555864231544437,right
330.61398842403963,18.778209924162212,right
331.5865199826658,19.0,right
332.0745549434476,19.108728455588665,right
332.5625899042294,19.21745691117733,right
333.05062486501123,19.326185366765994,right
333.53865982579305,19.434913822354662,right
334.5147297473566,19.652370733531992,right
335.00276470813844,19.761099189120657,right
335.49079966892026,19.86982764470932,right
335.9788346297021,19.978556100297986,right
336.5630307159332,20.109137256149555,right
337.050974421006,20.21827451229911,right
337.5389181260788,20.327411768448666,right
338.02686183115156,20.43654902459822,right
339.00274924129707,20.654823536897332,right
339.49069294636985,20.763960793046888,right
339.9786366514426,20.873098049196443,right
340.4665803565154,20.982235305346,right
341.0326700029707,21.11470407867348,right
341.5193351592493,21.229408157346956,right
342.49266547180645,21.458816314693912,right
342.97933062808505,21.573520393367392,right
343.46599578436366,21.68822447204087,right
343.95266094064226,21.80292855071435,right
344.43932609692087,21.917632629387825,right
345.27269938022704,22.125837348535953,right
346.2405112663153,22.37751204560786,right
346.7244172093595,22.503349394143815,right
347.6922290954478,22.75502409121572,right
348.6342808753252,23.0,right
349.59234219455544,23.286563271538476,right
350.5504035137857,23.573126543076956,right
351.50846483301586,23.859689814615436,right
352.44839065757503,24.16828407219412,right
353.39004977009034,24.504852216582357,right
354.3317088826056,24.841420360970595,right
355.23250105312337,25.202600234685995,right
356.1467289129158,25.60780070405799,right
356.60384284281207,25.81040093874399,right
357.4662295962074,26.247218844277068,right
358.3354426725801,26.741656532831204,right
358.7896061092615,27.0,right
359.18948301713357,27.30016405272899,right
359.5893599250056,27.600328105457983,right
360.12180063501,28.0,right
360.4763675482141,28.352536954177737,right
360.8309344614182,28.70507390835547,right
361.4371428008603,29.392629258023536,right
361.9160482119769,30.0,right
362.4827840427402,30.823899567986906,right
362.891337465615,31.409133470899725,right
363.1787566768545,31.818266941799447,right
363.6240784687903,32.38613024461322,right
364.12908313423395,33.0,right
364.8485974435821,33.694477615653106,right
365.56325734326686,34.302486369110376,right
365.96138043541606,34.60497273822075,right
366.48130295425653,35.0,right
367.3344373555075,35.521691185858266,right
368.1166274994612,36.0,right
368.5619227590504,36.22740301622315,right
369.0072180186396,36.45480603244629,right
369.897808537818,36.909612064892585,right
370.53166745248524,37.20316459920386,right
370.98853082990826,37.40632919840772,right
371.9022575847542,37.812658396815436,right
372.7863996795556,38.1891036979703,right
373.2492601244134,38.378207395940606,right
374.174981014129,38.75641479188121,right
374.7711933515966,39.0,right
375.2356973565512,39.18502980673697,right
375.70020136150583,39.37005961347395,right
376.16470536646045,39.55508942021092,right
376.6292093714151,39.7401192269479,right
377.0937133763697,39.92514903368487,right
377.743805271095,40.19075117563511,right
378.6681731394111,40.57225352690533,right
379.1303570735692,40.76300470254044,right
379.5925410077273,40.95375587817555,right
380.1632941064204,41.198971465579454,right
380.62199919238,41.397942931158916,right
381.53940936429905,41.795885862317824,right
381.99811445025864,41.99485732789728,right
382.46360377833065,42.21027753139093,right
383.37087079479744,42.63083259417278,right
383.82450430303084,42.84111012556371,right
384.6118848723554,43.22874751147027,right
385.05649096317757,43.457495022940535,right
385.50109705399973,43.6862425344108,right
385.9457031448219,43.91499004588107,right
386.53914063985945,44.25814397431013,right
386.96734816960105,44.51628794862026,right
387.7697265446186,45.0,right
388.1662758505932,45.30454662685883,right
388.9593744625423,45.9136398805765,right
389.4033979355766,46.374243967088795,right
389.9578078314662,47.0,right
390.35373215911227,47.91828314085471,right
390.37014300248654,48.499645608098156,right
390.35129433870316,49.0,right
390.1310709484965,49.4488893609854,right
389.9108475582898,49.897778721970795,right
389.5260958644377,50.37153907131296,right
388.9601136930287,51.0,right
388.18097910036835,51.62685667143297,right
387.7171906642616,52.0,right
386.8853535860626,52.55501988733139,right
386.2184388227761,53.0,right
385.36341569704183,53.518589871150276,right
384.56969253346324,54.0,right
383.7086370829927,54.508511072853864,right
382.8764050193131,55.0,right
382.4496234493048,55.2604947053229,right
381.59606030928825,55.7814841159687,right
380.82147531083467,56.276516851036064,right
380.4048958693195,56.55303370207213,right
379.9883164278043,56.82955055310819,right
379.3309197934828,57.29918447385135,right
378.93030944588014,57.598368947702696,right
378.39252232946455,58.0,right
377.625765583773,58.641937764067904,right
377.19808139046654,59.0,right
376.8193111871393,59.326394137618074,right
376.44054098381207,59.65278827523615,right
376.06177078048484,59.97918241285422,right
375.63957875558407,60.30260377094173,right
374.84351102527,60.90781131282518,right
374.2984193201957,61.26526976415309,right
373.45075912359295,61.795809292459275,right
372.68061953438405,62.23011959541795,right
372.2367220554492,62.460239190835914,right
371.34892709757963,62.92047838167183,right
370.7379529046276,63.201549692666454,right
370.2803748004901,63.40309938533291,right
369.8227966963526,63.60464907799936,right
368.92523181810975,64.0,right
368.45891344556225,64.1804083574136,right
367.5262767004673,64.54122507224078,right
366.59363995537234,64.90204178706796,right
365.8686491160861,65.16557496470064,right
365.3968600413245,65.33114992940129,right
364.45328189180134,65.66229985880257,right
363.5097037422782,65.99344978820386,right
363.0159044435704,66.15571321123328,right
362.54076930926914,66.31142642246657,right
361.59049904066677,66.62285284493313,right
360.64022877206435,66.9342792673997,right
359.96262543139824,67.14969140205837,right
359.00849235021974,67.44907420617508,right
358.53142580963043,67.59876560823345,right
357.57729272845194,67.89814841235017,right
356.7747228909767,68.14678496951719,right
356.29675409207465,68.29356993903437,right
355.34081649427065,68.58713987806875,right
354.8628476953686,68.73392484758594,right
353.9964400418103,69.0,right
353.04016576808476,69.29247138904638,right
352.08389149435925,69.58494277809277,right
351.60575435749644,69.73117847261595,right
350.72680646553636,70.0,right
349.7713340710356,70.2950805031631,right
348.81586167653484,70.5901610063262,right
347.8603892820341,70.8852415094893,right
347.01188819052527,71.1501816758445,right
346.0580633339808,71.4505450275335,right
345.5811509057085,71.60072670337799,right
344.627326049164,71.90109005506699,right
343.8374193256692,72.15363475554658,right
342.8857967914926,72.46090426663972,right
341.9341742573161,72.76817377773286,right
341.2162017636001,73.0,right
340.7415757847166,73.15725832305121,right
339.7923238269496,73.47177496915364,right
338.8430718691826,73.78629161525608,right
338.19807229563594,74.0,right
337.72452920833535,74.16048970206788,right
337.25098612103477,74.32097940413577,right
336.7774430337342,74.48146910620365,right
336.3038999464336,74.64195880827153,right
335.3568137718325,74.9629382124073,right
334.77470793506615,75.16280865398511,right
334.30195711043694,75.32561730797022,right
333.3564554611786,75.65123461594042,right
332.4109538119203,75.97685192391064,right
331.87137551431124,76.16393116825473,right
330.926650004812,76.49179350476419,right
329.9819244953128,76.81965584127364,right
329.46226819977164,77.0,right
328.9899273861796,77.16399437738905,right
328.0452457589956,77.49198313216715,right
327.57290494540354,77.65597750955621,right
327.1005641318115,77.81997188694525,right
326.5820425413549,78.0,right
325.636920162291,78.32671652635368,right
324.6917977832271,78.65343305270736,right
323.7466754041632,78.98014957906103,right
323.21664111466123,79.16321356351423,right
322.74402992913446,79.32642712702848,right
321.798807558081,79.65285425405695,right
320.85358518702753,79.97928138108543,right
320.3212161541716,80.1638960766733,right
319.37646629087214,80.4916882300199,right
318.43171642757267,80.81948038336651,right
317.9114297721535,81.0,right
316.96564433326546,81.32479209286457,right
316.0198588943774,81.64958418572914,right
315.0740734554894,81.97437627859371,right
314.52537377014306,82.15888435514489,right
314.051289640805,82.31776871028978,right
313.10312138212896,82.63553742057957,right
312.1549531234529,82.95330613086935,right
311.54008043275,83.15445370608552,right
310.5889883180178,83.46336111825654,right
309.6378962032856,83.77226853042757,right
309.16235014591945,83.92672223651309,right
308.4598307925857,84.15020482084921,right
307.9829256533875,84.30040964169844,right
307.5060205141893,84.45061446254765,right
306.5522102357929,84.75102410424608,right
306.0753050965947,84.9012289250953,right
305.2837464206357,85.14682229344339,right
304.327831750494,85.44046688033019,right
303.3719170803523,85.73411146721699,right
302.50635796412826,86.0,right
302.0277957952002,86.1448387050165,right
301.070671457344,86.43451611504948,right
300.11354711948786,86.72419352508246,right
299.2022537961602,87.0,right
298.72358115184977,87.14447317947928,right
298.2449085075393,87.28894635895855,right
297.2875632189185,87.57789271791711,right
296.80889057460803,87.72236589739639,right
296.3302179302976,87.86683907687566,right
295.4109929358057,88.1465775796014,right
294.9329604963644,88.29315515920281,right
293.97689561748183,88.58631031840561,right
293.0208307385992,88.87946547760842,right
292.1512236180404,89.15145770915196,right
291.6747148958343,89.30291541830391,right
290.72169745142224,89.60583083660782,right
290.2451887292162,89.75728854575978,right
289.7686800070101,89.90874625491173,right
289.00784019572654,90.15990214752264,right
288.5340983850135,90.31980429504527,right
288.0603565743005,90.47970644256792,right
287.5866147635875,90.63960859009056,right
287.11287295287445,90.79951073761319,right
286.5188837684691,91.0,right
285.5807333342436,91.34622790581135,right
284.6425829000181,91.69245581162268,right
284.1735076829053,91.86556976452835,right
283.3479990385571,92.19299354629881,right
282.8867469479526,92.38598709259762,right
281.9642427667436,92.77197418519522,right
281.5029906761391,92.96496773149403,right
280.9717013987662,93.22290740915503,right
280.5241387920352,93.44581481831005,right
279.62901357857334,93.89162963662011,right
278.9892419394115,94.26788624302266,right
278.14487955086213,94.80365872906796,right
277.46420597598114,95.33492830068306,right
277.0929607290061,95.66985660136613,right
276.4621105606158,96.42405589474781,right
276.197201900641,96.8481117894956,right
276.0288294525869,97.49457009682874,right
275.95534190722844,97.98914019365749,right
276.09251713605084,98.48035158845653,right
276.2426601136103,99.0,right
276.7901548826754,99.83680910478222,right
277.23847819651166,100.36515938626468,right
277.83227882999927,101.0,right
278.60229777911485,101.63802101689754,right
279.0391653254628,102.0,right
279.45263612898384,102.2811439037854,right
280.27957773602583,102.84343171135623,right
280.94120000293356,103.25283843125341,right
281.37256148438655,103.50567686250683,right
282.21591413393617,104.0,right
282.65864125661267,104.23236328205334,right
283.10136837928917,104.46472656410667,right
283.9868226246421,104.92945312821334,right
284.57119618429545,105.21802962857129,right
285.4711141384781,105.65408888571385,right
285.9210731155694,105.87211851428512,right
286.6395621668803,106.20823781304796,right
287.0941356078302,106.4164756260959,right
288.00328248972994,106.8329512521918,right
